gml_id;id;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;x_wgs84;y_wgs84;x_reglementaire;y_reglementaire
mes_normandie_horaire_3j.131078;74;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;52;microg/m3;horaire;21/06/2022 01:00;21/06/2022 02:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131079;75;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;48;microg/m3;horaire;21/06/2022 02:00;21/06/2022 03:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131080;76;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;44;microg/m3;horaire;21/06/2022 03:00;21/06/2022 04:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131081;77;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;43;microg/m3;horaire;21/06/2022 04:00;21/06/2022 05:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131082;78;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;41;microg/m3;horaire;21/06/2022 05:00;21/06/2022 06:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131083;79;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;38;microg/m3;horaire;21/06/2022 06:00;21/06/2022 07:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131084;80;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;37;microg/m3;horaire;21/06/2022 07:00;21/06/2022 08:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131085;81;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;40;microg/m3;horaire;21/06/2022 08:00;21/06/2022 09:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131086;82;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;51;microg/m3;horaire;21/06/2022 09:00;21/06/2022 10:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131087;83;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;66;microg/m3;horaire;21/06/2022 10:00;21/06/2022 11:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131088;84;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;77;microg/m3;horaire;21/06/2022 11:00;21/06/2022 12:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131089;85;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;83;microg/m3;horaire;21/06/2022 12:00;21/06/2022 13:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131090;86;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;92;microg/m3;horaire;21/06/2022 13:00;21/06/2022 14:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131091;87;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;92;microg/m3;horaire;21/06/2022 14:00;21/06/2022 15:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131092;88;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;88;microg/m3;horaire;21/06/2022 15:00;21/06/2022 16:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131093;89;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;81;microg/m3;horaire;21/06/2022 16:00;21/06/2022 17:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131094;90;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;73;microg/m3;horaire;21/06/2022 17:00;21/06/2022 18:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131095;91;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;77;microg/m3;horaire;21/06/2022 18:00;21/06/2022 19:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131096;92;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;78;microg/m3;horaire;21/06/2022 19:00;21/06/2022 20:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131097;93;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;79;microg/m3;horaire;21/06/2022 20:00;21/06/2022 21:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131098;94;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;73;microg/m3;horaire;21/06/2022 21:00;21/06/2022 22:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131099;95;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;63;microg/m3;horaire;21/06/2022 22:00;21/06/2022 23:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131100;96;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;60;microg/m3;horaire;21/06/2022 23:00;44734;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131101;97;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;56;microg/m3;horaire;22/06/2022 00:00;22/06/2022 01:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131102;98;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;53;microg/m3;horaire;22/06/2022 01:00;22/06/2022 02:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131103;99;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;47;microg/m3;horaire;22/06/2022 02:00;22/06/2022 03:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131104;100;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;46;microg/m3;horaire;22/06/2022 03:00;22/06/2022 04:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131105;101;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;45;microg/m3;horaire;22/06/2022 04:00;22/06/2022 05:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
